source_id,country,chip_id,status,chip_file,crs,clear_fraction,center_clear_fraction,worldcover_valid_fraction,scene_id,scene_datetime,requested_lon,requested_lat,reused_from,reflectance_p01,reflectance_p99,error
Libya_2044,Libya,444b76431298ca3259aa,ok,444b76431298ca3259aa.npz,EPSG:32634,1.0,1.0,1.0,S2A_T34RET_20231121T091328_L2A,2023-11-21T09:22:19.636000Z,21.11437,29.35473,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Nigeria_53186,Nigeria,751d29a1e86ea74f2cc5,ok,751d29a1e86ea74f2cc5.npz,EPSG:32632,1.0,1.0,1.0,S2A_T31NHH_20221228T100646_L2A,2022-12-28T10:09:00.067000Z,6.435669999999999,6.585865000000001,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Algeria_13208,Algeria,f8bf76656d5e99883db3,ok,f8bf76656d5e99883db3.npz,EPSG:32632,1.0,1.0,1.0,S2A_T32RLS_20230910T101420_L2A,2023-09-10T10:23:03.958000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.14823251962661743,0.6463106274604797,
Angola_390542,Angola,0050f63529dc5f32fdcd,ok,0050f63529dc5f32fdcd.npz,EPSG:32733,0.97575,1.0,1.0,S2B_T33LVF_20230914T091733_L2A,2023-09-14T09:24:18.138000Z,14.569375,-12.896895,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Indonesia_74168,Indonesia,7869db9d6d72d2cba8fc,ok,7869db9d6d72d2cba8fc.npz,EPSG:32751,1.0,1.0,1.0,S2B_T51LXK_20230826T020448_L2A,2023-08-26T02:10:14.673000Z,124.224056,-9.431494,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Iraq_11636,Iraq,5468cb99975c6b4738f8,ok,5468cb99975c6b4738f8.npz,EPSG:32638,0.9807,0.98,1.0,S2A_T38SKF_20240826T080500_L2A,2024-08-26T08:09:46.384000Z,42.78828222222222,36.812334444444446,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Libya_263,Libya,dc9e8be89c8428213026,ok,dc9e8be89c8428213026.npz,EPSG:32634,0.935,1.0,1.0,S2A_T34RFT_20240906T091831_L2A,2024-09-06T09:22:19.729000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.19262996315956116,0.7325665354728699,
Nigeria_154666,Nigeria,55c06d0baf4a8786c207,ok,55c06d0baf4a8786c207.npz,EPSG:32632,1.0,1.0,1.0,S2A_T32PMR_20231210T095630_L2A,2023-12-10T09:58:08.770000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.031134875491261482,0.3438582420349121,
Algeria_5293,Algeria,2155d4cf3cf3e4dc0147,ok,2155d4cf3cf3e4dc0147.npz,EPSG:32631,1.0,1.0,1.0,S2A_T31SBS_20230929T104653_L2A,2023-09-29T10:52:00.848000Z,0.52187,32.8687,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Angola_240993,Angola,2622fa5416c9dc484ca3,ok,2622fa5416c9dc484ca3.npz,EPSG:32733,0.9927,1.0,1.0,S2B_T33LVH_20230914T091733_L2A,2023-09-14T09:23:49.003000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.042213693261146545,0.31925636529922485,
Indonesia_144890,Indonesia,06187d2d558cb7f0f0f0,ok,06187d2d558cb7f0f0f0.npz,EPSG:32754,0.9977,1.0,1.0,S2A_T54LVR_20231118T005704_L2A,2023-11-18T00:59:29.828000Z,140.91769499999998,-8.236635,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Iraq_141,Iraq,0f06a4a0b4c2627dc8d0,ok,0f06a4a0b4c2627dc8d0.npz,EPSG:32638,0.9711,1.0,1.0,S2B_T38SQA_20240921T073750_L2A,2024-09-21T07:40:51.301000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.04823129624128342,0.5494207143783569,
Libya_2183,Libya,0894ba6876747147f74c,ok,0894ba6876747147f74c.npz,EPSG:32634,1.0,1.0,1.0,S2A_T34RFR_20221024T090332_L2A,2022-10-24T09:12:55.619000Z,22.42503,27.85913,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Nigeria_253597,Nigeria,274b380bbdd2ef285c2c,ok,274b380bbdd2ef285c2c.npz,EPSG:32631,1.0,1.0,1.0,S2B_T31PFM_20230214T101730_L2A,2023-02-14T10:18:03.115000Z,4.271528571428571,10.167447142857142,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Algeria_10245,Algeria,ed7272bc2b12e2738fe5,ok,ed7272bc2b12e2738fe5.npz,EPSG:32632,1.0,1.0,1.0,S2A_T31SGA_20230824T102802_L2A,2023-08-24T10:30:57.169000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.02107374556362629,0.39648276567459106,
Angola_712441,Angola,e9b715cbbbf90936273e,ok,e9b715cbbbf90936273e.npz,EPSG:32733,0.8967,0.9368,1.0,S2B_T33LVG_20230914T091733_L2A,2023-09-14T09:24:03.474000Z,14.71529,-12.276845,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Indonesia_176979,Indonesia,4d7244a088e8a54e91c9,ok,4d7244a088e8a54e91c9.npz,EPSG:32751,0.9987,0.9888,1.0,S2A_T51LTL_20230923T021345_L2A,2023-09-23T02:20:06.222000Z,120.68671,-8.63559,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Iraq_13763,Iraq,9d7491a73d9e1776a2f5,ok,9d7491a73d9e1776a2f5.npz,EPSG:32638,1.0,1.0,1.0,S2B_T38SLF_20240729T075213_L2A,2024-07-29T07:59:50.026000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.11581916362047195,0.5353643298149109,
Libya_3166,Libya,60d16770cc36a36c61e0,ok,60d16770cc36a36c61e0.npz,EPSG:32634,1.0,1.0,1.0,S2A_T34RES_20230803T092241_L2A,2023-08-03T09:22:48.391000Z,21.247335,28.20502,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Nigeria_122953,Nigeria,bd574a64ff2b3358e5aa,ok,bd574a64ff2b3358e5aa.npz,EPSG:32632,0.999675,1.0,1.0,S2B_T32NML_20240124T095145_L2A,2024-01-24T09:59:25.725000Z,8.412232631578949,5.183811578947368,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Algeria_13851,Algeria,ae7a78b462d9032805ba,ok,ae7a78b462d9032805ba.npz,EPSG:32632,1.0,1.0,1.0,S2B_T31SGV_20240704T102300_L2A,2024-07-04T10:31:09.161000Z,6.41979,35.91717,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Angola_593524,Angola,13605d274fef448bd71e,ok,13605d274fef448bd71e.npz,EPSG:32734,1.0,1.0,1.0,S2B_T33LZF_20230603T090220_L2A,2023-06-03T09:14:10.391000Z,18.260887500000003,-13.01154,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Indonesia_168252,Indonesia,66923121cd96e05a3575,ok,66923121cd96e05a3575.npz,EPSG:32749,0.852675,0.94,1.0,S2A_T48MZB_20231110T031539_L2A,2023-11-10T03:18:52.366000Z,108.02895,-2.92305,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Iraq_210,Iraq,91c33cac06983decf6bb,ok,91c33cac06983decf6bb.npz,EPSG:32638,0.9957,1.0,1.0,S2B_T38RQU_20231027T073145_L2A,2023-10-27T07:41:25.367000Z,47.317718774403474,30.56430365509761,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Libya_107,Libya,91303dc8da9dafef2a59,ok,91303dc8da9dafef2a59.npz,EPSG:32634,1.0,1.0,1.0,S2B_T34RDT_20241011T091503_L2A,2024-10-11T09:22:24.332000Z,20.783868486486487,29.058665297297296,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Nigeria_130791,Nigeria,8f421f23af50a8748ec7,ok,8f421f23af50a8748ec7.npz,EPSG:32632,0.9993,1.0,1.0,S2A_T31NHF_20221228T100646_L2A,2022-12-28T10:09:29.059000Z,6.30644,5.021602,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Algeria_11450,Algeria,2af352b8beaecf1a3f70,ok,2af352b8beaecf1a3f70.npz,EPSG:32631,1.0,1.0,1.0,S2A_T31RCQ_20230330T103947_L2A,2023-03-30T10:42:25.622000Z,1.92586,30.88328,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Angola_476868,Angola,cc83724dd06efd59a343,ok,cc83724dd06efd59a343.npz,EPSG:32733,1.0,1.0,1.0,S2B_T33LWC_20230517T091511_L2A,2023-05-17T09:24:58.897000Z,15.1667,-15.4963,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Indonesia_145080,Indonesia,cb08f0517a6267c9d378,ok,cb08f0517a6267c9d378.npz,EPSG:32751,0.9999,1.0,1.0,S2B_T51MUR_20230819T021348_L2A,2023-08-19T02:18:53.677000Z,121.64022,-4.50994,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Iraq_32986,Iraq,d5b8526b868363c59117,ok,d5b8526b868363c59117.npz,EPSG:32638,1.0,1.0,1.0,S2B_T38SLE_20231013T075213_L2A,2023-10-13T08:00:05.012000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.055149395018815994,0.4605998396873474,
Libya_1452,Libya,2c1860098b0461b2803a,ok,2c1860098b0461b2803a.npz,EPSG:32634,1.0,1.0,1.0,S2B_T34RES_20230609T091054_L2A,2023-06-09T09:22:42.749000Z,21.85542,28.808846666666668,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Nigeria_314365,Nigeria,4271e9d5669cf78016d3,ok,4271e9d5669cf78016d3.npz,EPSG:32631,1.0,1.0,1.0,S2A_T31PEM_20230219T101344_L2A,2023-02-19T10:18:04.976000Z,3.8982166666666656,10.16763,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Algeria_13669,Algeria,34e925dbd02742df6d08,ok,34e925dbd02742df6d08.npz,EPSG:32632,0.8283,1.0,1.0,S2A_T32RNS_20230517T100100_L2A,2023-05-17T10:03:02.871000Z,9.81853,28.06381,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Angola_608100,Angola,6be8776d06b6032c4e7e,ok,6be8776d06b6032c4e7e.npz,EPSG:32734,1.0,1.0,1.0,S2B_T33KZB_20230501T090302_L2A,2023-05-01T09:05:11.404000Z,18.46025,-17.104226666666666,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Indonesia_170642,Indonesia,474f54adbf7c0b36d87b,ok,474f54adbf7c0b36d87b.npz,EPSG:32754,0.9582,1.0,1.0,S2B_T54MVS_20231113T005706_L2A,2023-11-13T00:59:18.323000Z,140.72531,-7.36767,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Iraq_19128,Iraq,088f8adfa33aa7376d35,ok,088f8adfa33aa7376d35.npz,EPSG:32638,0.86515,1.0,1.0,S2A_T38RQV_20240419T073150_L2A,2024-04-19T07:41:12.963000Z,47.25793463414634,31.079379756097563,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Libya_3178,Libya,730078ade3bb367a1922,ok,730078ade3bb367a1922.npz,EPSG:32634,1.0,1.0,1.0,S2B_T34SDA_20230722T091941_L2A,2023-07-22T09:31:45.017000Z,20.35079,31.789275,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Nigeria_181151,Nigeria,10556320ee110f9b1bd0,ok,10556320ee110f9b1bd0.npz,EPSG:32631,1.0,1.0,1.0,S2B_T31PHN_20231201T101135_L2A,2023-12-01T10:17:40.781000Z,5.925805,11.06899,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Algeria_10340,Algeria,bbf2699f3ad3df2ebf97,ok,bbf2699f3ad3df2ebf97.npz,EPSG:32632,1.0,1.0,1.0,S2A_T32SLF_20240606T101605_L2A,2024-06-06T10:20:54.815000Z,7.83624,36.37585,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Angola_411790,Angola,133bd76282e902cf9b2a,ok,133bd76282e902cf9b2a.npz,EPSG:32733,1.0,1.0,1.0,S2B_T33LYK_20230524T090228_L2A,2023-05-24T09:13:16.775000Z,17.05652,-9.595611428571427,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Indonesia_111230,Indonesia,613ac50d462182608700,failed,613ac50d462182608700.npz,,,,,,,111.05621666666669,0.6438466666666667,,,,"RuntimeError: No acceptable scene: [{""item"": ""S2A_T49NDA_20231117T030318_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.0002}, {""item"": ""S2B_T49NDA_20230705T025859_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.2338}, {""item"": ""S2B_T49NEA_20240907T030309_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.3099}, {""item"": ""S2B_T49NEA_20230903T030224_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.1988}, {""item"": ""S2B_T49NDA_20240907T030309_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.2956}, {""item"": ""S2A_T49NDA_20240823T030713_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.8105}, {""item"": ""S2B_T49NDA_20240609T030656_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.5141}, {""item"": ""S2B_T49NEA_20230516T025857_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.0036}]"
Iraq_16563,Iraq,0058df1ed848b8ccb260,ok,0058df1ed848b8ccb260.npz,EPSG:32638,1.0,1.0,1.0,S2B_T38SLG_20241007T075211_L2A,2024-10-07T07:59:33.800000Z,43.454395,37.19241,,,,
Libya_2364,Libya,5eaf1b3273aa17c6226a,ok,5eaf1b3273aa17c6226a.npz,EPSG:32634,1.0,1.0,1.0,S2A_T34RES_20230803T092241_L2A,2023-08-03T09:22:48.391000Z,21.21182,28.21973,,,,
Nigeria_81433,Nigeria,cb3c5b53fc0e47f31054,ok,cb3c5b53fc0e47f31054.npz,EPSG:32632,0.9995,1.0,1.0,S2B_T32PQQ_20241226T093959_L2A,2024-12-26T09:48:25.393000Z,11.42448888888889,8.23569,,,,
Algeria_5201,Algeria,f0f69e81b0769ff33b50,ok,f0f69e81b0769ff33b50.npz,EPSG:32632,1.0,1.0,1.0,S2A_T32RNR_20221228T095419_L2A,2022-12-28T10:03:13.536000Z,9.890724105263155,27.759704,,,,
Angola_258666,Angola,3db7f6a5483a79c00ea3,ok,3db7f6a5483a79c00ea3.npz,EPSG:32734,0.8688,0.9104,1.0,S2A_T34LBQ_20230628T091041_L2A,2023-06-28T09:13:10.363000Z,18.82067,-9.606662,,,,
Indonesia_181254,Indonesia,685f4a56c93f35381170,ok,685f4a56c93f35381170.npz,EPSG:32647,0.9994,0.9984,1.0,S2B_T47NQA_20240711T034535_L2A,2024-07-11T03:48:07.316000Z,101.39298,0.78775,,,,
Iraq_4959,Iraq,c3a96b5bc2ed16e7dabc,ok,c3a96b5bc2ed16e7dabc.npz,EPSG:32638,1.0,1.0,1.0,S2B_T38SMD_20240818T075116_L2A,2024-08-18T08:00:15.345000Z,44.5319,34.9932,,,,
Libya_2586,Libya,abfce6780d7ac3a34d95,ok,abfce6780d7ac3a34d95.npz,EPSG:32633,1.0,1.0,1.0,S2A_T33RVJ_20231031T094345_L2A,2023-10-31T09:53:30.701000Z,14.68499,26.10409,,,,
Nigeria_202913,Nigeria,26861f8742849e54b04e,ok,26861f8742849e54b04e.npz,EPSG:32632,0.99925,1.0,1.0,S2A_T32NNN_20241204T095621_L2A,2024-12-04T09:58:54.903000Z,9.768321666666669,7.062923333333333,,,,
Algeria_13845,Algeria,6e75ed01425b67b3ec84,ok,6e75ed01425b67b3ec84.npz,EPSG:32632,1.0,1.0,1.0,S2A_T32SLF_20240606T101605_L2A,2024-06-06T10:20:54.815000Z,7.895265999999999,36.420328,,,,
Angola_218641,Angola,556a829cb741a0149e5b,ok,556a829cb741a0149e5b.npz,EPSG:32733,0.9039,0.8528,1.0,S2A_T33LWG_20240804T091606_L2A,2024-08-04T09:23:59.381000Z,15.256941,-12.0342,,,,
Indonesia_10953,Indonesia,ee9d6a7d59042c59ef22,ok,ee9d6a7d59042c59ef22.npz,EPSG:32748,0.8264,0.9984,1.0,S2B_T48MYB_20230618T030925_L2A,2023-06-18T03:19:01.324000Z,107.5882,-2.9872,,,,
Iraq_357,Iraq,f36c057ac5e907d590dd,ok,f36c057ac5e907d590dd.npz,EPSG:32638,1.0,1.0,1.0,S2B_T38SPA_20240128T074154_L2A,2024-01-28T07:50:52.010000Z,46.06832187148594,31.768311831325303,,,,
Libya_488,Libya,f51fe1b5be597f010b6e,ok,f51fe1b5be597f010b6e.npz,EPSG:32634,1.0,1.0,1.0,S2B_T34RES_20230609T091054_L2A,2023-06-09T09:22:42.749000Z,22.021526,28.837262,,,,
Nigeria_463768,Nigeria,d8e15d5de2f4dde99ce2,ok,d8e15d5de2f4dde99ce2.npz,EPSG:32632,1.0,1.0,1.0,S2B_T32PNT_20240104T095248_L2A,2024-01-04T09:57:41.925000Z,9.55429,11.03093,,,,
Algeria_12564,Algeria,127d4bf054845e311bd1,ok,127d4bf054845e311bd1.npz,EPSG:32632,1.0,1.0,1.0,S2B_T32RNS_20240718T100439_L2A,2024-07-18T10:13:00.121000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.113036148250103,0.6482858657836914,
Angola_933471,Angola,f28507d38ad7e2900cbd,ok,f28507d38ad7e2900cbd.npz,EPSG:32734,0.9994,1.0,1.0,S2A_T34LFM_20230503T084139_L2A,2023-05-03T08:53:47.355000Z,22.01754,-12.66584,,,,
Indonesia_166829,Indonesia,08cd655cc0e29880d3a6,ok,08cd655cc0e29880d3a6.npz,EPSG:32749,1.0,1.0,1.0,S2A_T49MFV_20240412T025006_L2A,2024-04-12T02:58:05.523000Z,112.51134,-0.3,,,,
Iraq_70,Iraq,d38b5d31a5a18d2579d6,ok,d38b5d31a5a18d2579d6.npz,EPSG:32638,0.9999,1.0,1.0,S2B_T38SLE_20231013T075213_L2A,2023-10-13T08:00:05.012000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.0914892703294754,0.46237820386886597,
Libya_925,Libya,31ea85d4082322680069,ok,31ea85d4082322680069.npz,EPSG:32632,1.0,1.0,1.0,S2A_T32RQP_20240826T094755_L2A,2024-08-26T09:53:40.348000Z,11.973095,26.0364625,,,,
Nigeria_199139,Nigeria,a6cec69283c74e2b0f50,ok,a6cec69283c74e2b0f50.npz,EPSG:32631,1.0,1.0,1.0,S2B_T31PGK_20230211T095950_L2A,2023-02-11T10:08:33.576000Z,5.79761,8.94627,,,,
Algeria_2641,Algeria,c57507985999e62958de,ok,c57507985999e62958de.npz,EPSG:32631,1.0,1.0,1.0,S2B_T31RGQ_20240604T103214_L2A,2024-06-04T10:32:23.348000Z,5.7602,30.9653,,,,
Angola_729636,Angola,dd5b63a4c7da3e722198,ok,dd5b63a4c7da3e722198.npz,EPSG:32733,1.0,1.0,1.0,S2A_T33LVK_20230711T091156_L2A,2023-07-11T09:23:22.143000Z,14.715974,-9.902825,,,,
Indonesia_147036,Indonesia,cc8c7e5684c7f8f3de0a,ok,cc8c7e5684c7f8f3de0a.npz,EPSG:32749,1.0,1.0,1.0,S2A_T49MDM_20240721T025532_L2A,2024-07-21T03:00:08.496000Z,110.94994,-7.88754,,,,
Iraq_32048,Iraq,55d2ff719441910045a0,ok,55d2ff719441910045a0.npz,EPSG:32638,1.0,1.0,1.0,S2A_T38SKF_20240617T080949_L2A,2024-06-17T08:09:57.845000Z,42.85662,36.27559,,,,
Libya_2632,Libya,61893697da7b29bd7265,ok,61893697da7b29bd7265.npz,EPSG:32633,1.0,1.0,1.0,S2A_T33RVK_20230802T095154_L2A,2023-08-02T09:53:22.255000Z,14.47517,26.41426,,,,
Nigeria_366638,Nigeria,0e9f852ede314ad9c736,ok,0e9f852ede314ad9c736.npz,EPSG:32631,0.9996,1.0,1.0,S2B_T31PEK_20241205T101642_L2A,2024-12-05T10:18:36.881000Z,3.30603,8.545756666666668,,,,
Algeria_13190,Algeria,4574b6a8926ad3ad2ab3,ok,4574b6a8926ad3ad2ab3.npz,EPSG:32632,0.9984,1.0,1.0,S2A_T32SLF_20231003T102549_L2A,2023-10-03T10:30:46.893000Z,6.98053,36.85633,,,,
Angola_13849,Angola,295c313ea4d02653290b,ok,295c313ea4d02653290b.npz,EPSG:32734,0.85405,0.952,1.0,S2A_T33LZF_20230804T085258_L2A,2023-08-04T09:04:16.279000Z,18.49151857142857,-13.112398571428573,,,,
Indonesia_160802,Indonesia,bf173b205d917ded8385,ok,bf173b205d917ded8385.npz,EPSG:32749,0.9999,1.0,1.0,S2B_T49MFM_20240716T025424_L2A,2024-07-16T03:00:03.338000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.024020589888095856,0.39160510897636414,
Iraq_74,Iraq,f34b2c1ac0a63897802e,ok,f34b2c1ac0a63897802e.npz,EPSG:32638,0.9941,0.9992,1.0,S2B_T38SLF_20240729T075213_L2A,2024-07-29T07:59:50.026000Z,43.3285443373494,36.776112048192765,,,,
Libya_3129,Libya,dbdb63313f65ecf12a80,ok,dbdb63313f65ecf12a80.npz,EPSG:32633,1.0,1.0,1.0,S2A_T33RUL_20240228T094258_L2A,2024-02-28T09:53:06.099000Z,14.01118,27.4656,,,,
Nigeria_46805,Nigeria,1e6f04a1c3fc5cea815d,ok,1e6f04a1c3fc5cea815d.npz,EPSG:32633,0.9666,0.9712,1.0,S2B_T33PUQ_20241027T094126_L2A,2024-10-27T09:47:03.074000Z,13.72401,13.35926,,,,
Algeria_14071,Algeria,3f00c608342952fe272e,ok,3f00c608342952fe272e.npz,EPSG:32632,1.0,1.0,1.0,S2A_T32RNR_20230619T101308_L2A,2023-06-19T10:13:17.505000Z,9.605205294117647,27.456824705882354,,,,
Angola_193906,Angola,a430a9e0a1cfeeeab104,ok,a430a9e0a1cfeeeab104.npz,EPSG:32734,0.9994,1.0,1.0,S2B_T34LDM_20230620T090230_L2A,2023-06-20T09:03:52.769000Z,20.13503,-12.07835,,,,
Indonesia_151871,Indonesia,ef82de5d54143ceee2c4,ok,ef82de5d54143ceee2c4.npz,EPSG:32754,0.93305,0.968,1.0,S2A_T54MUS_20230902T010731_L2A,2023-09-02T01:09:21.123000Z,139.6032,-7.9791,,,,
Iraq_325,Iraq,e9936057274442d9958d,ok,e9936057274442d9958d.npz,EPSG:32638,0.981675,1.0,1.0,S2A_T38RQV_20240419T073150_L2A,2024-04-19T07:41:12.963000Z,47.33683267399267,30.829570659340657,,,,
Libya_1836,Libya,df94f7744dd933b52f23,ok,df94f7744dd933b52f23.npz,EPSG:32632,1.0,1.0,1.0,S2A_T32RNR_20221228T095419_L2A,2022-12-28T10:03:13.536000Z,9.90386,27.70508,,,,
Nigeria_276136,Nigeria,4bbd1488f689ad68e250,failed,4bbd1488f689ad68e250.npz,,,,,,,4.95309,8.133791666666667,,,,"RuntimeError: No acceptable scene: [{""item"": ""S2A_T31NGJ_20231216T101226_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.695}, {""item"": ""S2B_T31NGJ_20241225T100801_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.695}, {""item"": ""S2B_T31NGJ_20241125T101800_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.695}, {""item"": ""S2A_T31NGJ_20241130T101230_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.695}, {""item"": ""S2B_T31NGJ_20221226T101220_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.695}, {""item"": ""S2B_T31NGJ_20241215T101536_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.695}, {""item"": ""S2A_T31NGJ_20221211T101650_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.695}, {""item"": ""S2A_T31NGJ_20241220T101654_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.695}]"
Algeria_11701,Algeria,250e74b4b960923ff0d2,ok,250e74b4b960923ff0d2.npz,EPSG:32632,1.0,1.0,1.0,S2B_T32RNS_20240718T100439_L2A,2024-07-18T10:13:00.121000Z,9.572705,28.717065,,,,
Angola_845450,Angola,164b2f370f68757d5e72,ok,164b2f370f68757d5e72.npz,EPSG:32734,1.0,1.0,1.0,S2B_T34LEP_20240522T085249_L2A,2024-05-22T08:53:20.759000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.027833567932248116,0.22936728596687317,
Indonesia_155965,Indonesia,31c23a8ad7105e811261,ok,31c23a8ad7105e811261.npz,EPSG:32651,1.0,1.0,1.0,S2B_T51NVA_20240415T021344_L2A,2024-04-15T02:17:33.410000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.02030670829117298,0.4869132936000824,
Iraq_22771,Iraq,7a2269567e281044c412,ok,7a2269567e281044c412.npz,EPSG:32638,1.0,1.0,1.0,S2B_T38SLF_20240729T075213_L2A,2024-07-29T07:59:50.026000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.08578695356845856,0.49383658170700073,
Libya_907,Libya,fef3cf8c15d0899c86d7,ok,fef3cf8c15d0899c86d7.npz,EPSG:32634,0.9964,0.9424,1.0,S2A_T34RFS_20231121T091328_L2A,2023-11-21T09:22:30.427000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.18965429067611694,0.6875473260879517,
Nigeria_475045,Nigeria,606d5683a80886430bcf,ok,606d5683a80886430bcf.npz,EPSG:32632,0.9166,0.9344,1.0,S2A_T31NHF_20221228T100646_L2A,2022-12-28T10:09:29.059000Z,6.0341,5.38152,,,,
Algeria_9493,Algeria,04e3e6134a313b9122fe,ok,04e3e6134a313b9122fe.npz,EPSG:32632,1.0,1.0,1.0,S2A_T32SKA_20230910T101420_L2A,2023-09-10T10:22:10.379000Z,6.84442,32.16304,,,,
Angola_77518,Angola,08a39918c973d8efdd72,ok,08a39918c973d8efdd72.npz,EPSG:32733,1.0,1.0,1.0,S2A_T33MXN_20240506T091610_L2A,2024-05-06T09:22:29.570000Z,16.4149,-6.690133333333333,,,,
Indonesia_144528,Indonesia,b0f3c29542b6c164173c,ok,b0f3c29542b6c164173c.npz,EPSG:32751,0.998,1.0,1.0,S2A_T51LYL_20240904T020444_L2A,2024-09-04T02:09:52.200000Z,124.93798,-8.31046,,,,
Iraq_24502,Iraq,b47960ebc23fe8f6da5d,ok,b47960ebc23fe8f6da5d.npz,EPSG:32638,1.0,1.0,1.0,S2B_T38SMD_20240818T075116_L2A,2024-08-18T08:00:15.345000Z,44.33494,34.88036,,,,
